name,brand,categories,reviews.text,reviews.rating
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","To buy a type cover if you own a surface pro is a no brainer - you should, period.The keyboard is really responsive, comfort to type on, and very thin. Plus the design that works like a cover to the surface pro is really good.The question then is if one should by this model - with Fingerprint ID. I personally did, and do not regret it.The Fingerprint ID works really well, and is really responsive. Logging in windows with it is super easy and fast. the downside is that I did not find apps that i normally use that take advantage of the fingerprint id - granted that I did not actively search for them, rather than just checked if the ones I use would benefit. It yet to be seen, though, if the more computers and tablets have this reader, the more developers will add this function. I would love to use it for loggin in my internet accounts for example.Anyway, this purchase is worth the price, but keep in mind that you might be paying extra for a future benefit more than anything.",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Works great. Improved ergonomics over original SurfacePro3 keyboard. Fingerprint recognition is reliable and efficient.,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",A perfect accessory for this tablet. A must have for the road warrior.,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Great keyboard and nice feel/look. The only negative thing is having to restart the laptop because the finger print scanner stops working from time to time. Don't know of that's because of the keyboard or the surface.,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","So I got a new surface 4 and it'd be crazy not to have a keyboard. The keys are springy, but they are a bit click-y so don't think you're going to type like a ninja. I was bummed it only came in black with the fingerprint ID but it works well so it was worth the trade off.",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",The touch id is also much improved than other laptops as this is the touch version not the slide version.,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","Excellent device! Very comfortable, quiet and well designed keyboard.",5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",gotta say really impressed with this keyboard. finger print security option is nice and very fast to recognize my print just as fast as my iphone 6s plus,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Nice keyboard! Works every time. Fingerprints cool!,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Great upgrade from my previous surface pro 3 keyboard. The fingerprint scanner is a bonus.,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",The finger print reader is a nice addition to this keyboard,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",it works great. the best part is the biometric scanner.,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Love that it easy connect to surface pro and fingerprint recognition is cool.,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Love not having to sign in just using a finger print makes it so much easier! Great product!,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","Great product, just doesn't seem to work every time... Sometimes (not often) it doesn't prompt me to swipe my finger, almost like I don't have a fingerprint reader.",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",The keyboard I had before wasn't the greatest until I got this one,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",The finger print ID feature makes signing into Windows effortless and quick. As a field technician I don't always have time to type a password,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","I especially like the fingerprint ID, as I think it's more secure than just a password. It's really great!",5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","The SP4 keyboard is largely improved and the clickiness of the keys is definitely something I appreciate. Overall, a great typing experience- keys are well lit and spaced for comfortable typing. While the fingerprint reader does add an extra layer of security and ""future-proofness"", it doesn't otherwise add large improvements. Windows 10 has facial login that you'll likely use more often than this. But having the finger print reader can be handy. If the extra few bucks doesn't matter to you, why not?",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","The fingerprint scanner works flawlessly for me for logging in. I like the response of the keys and the glass trackpad is better than most. I'd prefer a larger trackpad, I have large hands but it's a compact profile and works great otherwise. Other color choice would be awesome. I'd like to have my kit in UofM colors. Go Blue!",5.0
